address,detail_url,neighborhood
"9 Bonita Bay Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/9-Bonita-Bay-Dr-New-Orleans-LA-70131/114012620_zpid/,new-aurora-english-turn
"2941 Kent Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/2941-Kent-Dr-New-Orleans-LA-70131/73830265_zpid/,new-aurora-english-turn
"603 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/603-English-Turn-Dr-New-Orleans-LA-70131/73832232_zpid/,new-aurora-english-turn
"12 Island Club Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/12-Island-Club-Dr-New-Orleans-LA-70131/149065550_zpid/,new-aurora-english-turn
"174 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/174-English-Turn-Dr-New-Orleans-LA-70131/73831369_zpid/,new-aurora-english-turn
"7 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/7-English-Turn-Dr-New-Orleans-LA-70131/73831223_zpid/,new-aurora-english-turn
"3200 Lancaster St, New Orleans, LA 70131",https://www.zillow.com/homedetails/3200-Lancaster-St-New-Orleans-LA-70131/73826806_zpid/,new-aurora-english-turn
"2 English Turn Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/2-English-Turn-Dr-New-Orleans-LA-70131/149058308_zpid/,new-aurora-english-turn
"738 English Turn Ln, New Orleans, LA 70131",https://www.zillow.com/homedetails/738-English-Turn-Ln-New-Orleans-LA-70131/73839547_zpid/,new-aurora-english-turn
"3767 Red Oak Ct, New Orleans, LA 70131",https://www.zillow.com/homedetails/3767-Red-Oak-Ct-New-Orleans-LA-70131/73834954_zpid/,tall-timbers-brechtel
"60 Yosemite Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/60-Yosemite-Dr-New-Orleans-LA-70131/73830598_zpid/,tall-timbers-brechtel
"3616 Inwood Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/3616-Inwood-Ave-New-Orleans-LA-70131/73834037_zpid/,tall-timbers-brechtel
"4000 S Post Oak Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/4000-S-Post-Oak-Ave-New-Orleans-LA-70131/73829728_zpid/,tall-timbers-brechtel
"4931 Lennox Blvd, New Orleans, LA 70131",https://www.zillow.com/homedetails/4931-Lennox-Blvd-New-Orleans-LA-70131/73830651_zpid/,tall-timbers-brechtel
"5249 Timber Haven Ln, New Orleans, LA 70131",https://www.zillow.com/homedetails/5249-Timber-Haven-Ln-New-Orleans-LA-70131/73838914_zpid/,tall-timbers-brechtel
"3800 S Pin Oak Ave, New Orleans, LA 70131",https://www.zillow.com/homedetails/3800-S-Pin-Oak-Ave-New-Orleans-LA-70131/73830061_zpid/,tall-timbers-brechtel
"27 Park Timbers Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/27-Park-Timbers-Dr-New-Orleans-LA-70131/73830391_zpid/,tall-timbers-brechtel
"3731 Red Cypress Dr, New Orleans, LA 70131",https://www.zillow.com/homedetails/3731-Red-Cypress-Dr-New-Orleans-LA-70131/73830617_zpid/,tall-timbers-brechtel
"1104-06 Leboeuf St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1104-06-Leboeuf-St-New-Orleans-LA-70114/2076880864_zpid/,fischer-dev
"1704 Wagner St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1704-Wagner-St-New-Orleans-LA-70114/84472773_zpid/,fischer-dev
"1326 Elmira Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1326-Elmira-Ave-New-Orleans-LA-70114/73823885_zpid/,mcdonogh
"1019 Opelousas Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1019-Opelousas-Ave-New-Orleans-LA-70114/247553723_zpid/,mcdonogh
"1333 Pacific Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/1333-Pacific-Ave-New-Orleans-LA-70114/73823674_zpid/,mcdonogh
"706-708 Majestic Pl, New Orleans, LA 70114",https://www.zillow.com/homedetails/706-708-Majestic-Pl-New-Orleans-LA-70114/350929113_zpid/,mcdonogh
"322 Newton St, New Orleans, LA 70114",https://www.zillow.com/homedetails/322-Newton-St-New-Orleans-LA-70114/149051654_zpid/,mcdonogh
"621 Homer St, New Orleans, LA 70114",https://www.zillow.com/homedetails/621-Homer-St-New-Orleans-LA-70114/84472201_zpid/,mcdonogh
"830-32 Elmira Ave, New Orleans, LA 70114",https://www.zillow.com/homedetails/830-32-Elmira-Ave-New-Orleans-LA-70114/2065980688_zpid/,mcdonogh
"1330 Brooklyn St, New Orleans, LA 70114",https://www.zillow.com/homedetails/1330-Brooklyn-St-New-Orleans-LA-70114/149052343_zpid/,mcdonogh
"934 Brooklyn St, New Orleans, LA 70114",https://www.zillow.com/homedetails/934-Brooklyn-St-New-Orleans-LA-70114/149051650_zpid/,mcdonogh
"1410 Euterpe St #1410, New Orleans, LA 70130",https://www.zillow.com/homedetails/1410-Euterpe-St-1410-New-Orleans-LA-70130/2109065770_zpid/,lower-garden-district
"1013 Race St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1013-Race-St-New-Orleans-LA-70130/84439357_zpid/,lower-garden-district
"917 Race St, New Orleans, LA 70130",https://www.zillow.com/homedetails/917-Race-St-New-Orleans-LA-70130/73773121_zpid/,lower-garden-district
"1111 S Peters St Apt 418, New Orleans, LA 70130",https://www.zillow.com/homedetails/1111-S-Peters-St-APT-418-New-Orleans-LA-70130/84439864_zpid/,lower-garden-district
"2125 Laurel St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2125-Laurel-St-New-Orleans-LA-70130/402326201_zpid/,lower-garden-district
"1107 S Peters St Apt 414, New Orleans, LA 70130",https://www.zillow.com/homedetails/1107-S-Peters-St-APT-414-New-Orleans-LA-70130/73779509_zpid/,lower-garden-district
"1446 Saint Mary St #2, New Orleans, LA 70130",https://www.zillow.com/homedetails/1446-Saint-Mary-St-2-New-Orleans-LA-70130/149045766_zpid/,lower-garden-district
"1466 Magazine St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1466-Magazine-St-New-Orleans-LA-70130/114006405_zpid/,lower-garden-district
"1427 Saint Mary St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1427-Saint-Mary-St-New-Orleans-LA-70130/305047510_zpid/,lower-garden-district
"617 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/617-Constantinople-St-New-Orleans-LA-70115/73840351_zpid/,east-riverside
"3317 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3317-Constance-St-New-Orleans-LA-70115/2098300679_zpid/,east-riverside
"3501 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3501-Constance-St-New-Orleans-LA-70115/2069974408_zpid/,east-riverside
"4124 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4124-Laurel-St-New-Orleans-LA-70115/73834735_zpid/,east-riverside
"826 Delachaise St, New Orleans, LA 70115",https://www.zillow.com/homedetails/826-Delachaise-St-New-Orleans-LA-70115/73834649_zpid/,east-riverside
"1016 Amelia St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1016-Amelia-St-New-Orleans-LA-70115/117548506_zpid/,east-riverside
"818 Austerlitz St, New Orleans, LA 70115",https://www.zillow.com/homedetails/818-Austerlitz-St-New-Orleans-LA-70115/84474699_zpid/,east-riverside
"2841-43 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2841-43-Constance-St-New-Orleans-LA-70115/2065980388_zpid/,east-riverside
"4305 Annunciation St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4305-Annunciation-St-New-Orleans-LA-70115/73834445_zpid/,east-riverside
"919 4th St, New Orleans, LA 70130",https://www.zillow.com/homedetails/919-4th-St-New-Orleans-LA-70130/84469739_zpid/,irish-channel
"2712 Saint Thomas St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2712-Saint-Thomas-St-New-Orleans-LA-70130/149043297_zpid/,irish-channel
"2226 Constance St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2226-Constance-St-New-Orleans-LA-70130/149044366_zpid/,irish-channel
"3200 Chippewa St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3200-Chippewa-St-New-Orleans-LA-70115/73820194_zpid/,irish-channel
"928 9th St, New Orleans, LA 70115",https://www.zillow.com/homedetails/928-9th-St-New-Orleans-LA-70115/84469417_zpid/,irish-channel
"904 7th St, New Orleans, LA 70115",https://www.zillow.com/homedetails/904-7th-St-New-Orleans-LA-70115/73826181_zpid/,irish-channel
"1105-07 3rd St, New Orleans, LA 70130",https://www.zillow.com/homedetails/1105-07-3rd-St-New-Orleans-LA-70130/353462025_zpid/,irish-channel
"2334 Constance St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2334-Constance-St-New-Orleans-LA-70130/73821217_zpid/,irish-channel
"2412 Annunciation St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2412-Annunciation-St-New-Orleans-LA-70130/73820963_zpid/,irish-channel
"1101 Peniston St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1101-Peniston-St-New-Orleans-LA-70115/73835639_zpid/,touro
"3620 Chestnut St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3620-Chestnut-St-New-Orleans-LA-70115/2062394462_zpid/,touro
"4104 Prytania St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4104-Prytania-St-New-Orleans-LA-70115/73834793_zpid/,touro
"1221 Napoleon Ave #1221, New Orleans, LA 70115",https://www.zillow.com/homedetails/1221-Napoleon-Ave-1221-New-Orleans-LA-70115/2071521455_zpid/,touro
"933 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/933-Milan-St-New-Orleans-LA-70115/73840367_zpid/,touro
"803-05 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/803-05-Constantinople-St-New-Orleans-LA-70115/352410148_zpid/,touro
"2200-02 Nashville Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/2200-02-Nashville-Ave-New-Orleans-LA-70115/2069347518_zpid/,touro
"2523-25 Peniston St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2523-25-Peniston-St-New-Orleans-LA-70115/2065970021_zpid/,touro
"1212 Aline St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1212-Aline-St-New-Orleans-LA-70115/84475788_zpid/,touro
"2824 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2824-Milan-St-New-Orleans-LA-70115/149074408_zpid/,milan
"1636 Constantinople St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1636-Constantinople-St-New-Orleans-LA-70115/73844145_zpid/,milan
"1935 Napoleon Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/1935-Napoleon-Ave-New-Orleans-LA-70115/344715886_zpid/,milan
"4139 Clara St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4139-Clara-St-New-Orleans-LA-70115/84477040_zpid/,milan
"1833 Milan St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1833-Milan-St-New-Orleans-LA-70115/73837889_zpid/,milan
"4121 Baronne St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4121-Baronne-St-New-Orleans-LA-70115/73837876_zpid/,milan
"2308-10 Marengo St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2308-10-Marengo-St-New-Orleans-LA-70115/2065968058_zpid/,milan
"2312 Amelia St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2312-Amelia-St-New-Orleans-LA-70115/149073080_zpid/,milan
"3313-15 Dryades St, New Orleans, LA 70115",https://www.zillow.com/homedetails/3313-15-Dryades-St-New-Orleans-LA-70115/2054098255_zpid/,milan
"5027 Dryades St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5027-Dryades-St-New-Orleans-LA-70115/2145419403_zpid/,uptown
"1640 Dufossat St Apt C, New Orleans, LA 70115",https://www.zillow.com/homedetails/1640-Dufossat-St-APT-C-New-Orleans-LA-70115/73836382_zpid/,uptown
"4626 Saint Charles Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/4626-Saint-Charles-Ave-New-Orleans-LA-70115/73835922_zpid/,uptown
"4923 Camp St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4923-Camp-St-New-Orleans-LA-70115/84475711_zpid/,uptown
"2025 Robert St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2025-Robert-St-New-Orleans-LA-70115/73835995_zpid/,uptown
"1311 Jefferson Ave, New Orleans, LA 70115",https://www.zillow.com/homedetails/1311-Jefferson-Ave-New-Orleans-LA-70115/149070334_zpid/,uptown
"1659 Dufossat St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1659-Dufossat-St-New-Orleans-LA-70115/84477088_zpid/,uptown
"4414 Baronne St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4414-Baronne-St-New-Orleans-LA-70115/73836278_zpid/,uptown
"917 Leontine St, New Orleans, LA 70115",https://www.zillow.com/homedetails/917-Leontine-St-New-Orleans-LA-70115/73835133_zpid/,uptown
"5959 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5959-Laurel-St-New-Orleans-LA-70115/84478444_zpid/,west-riverside
"4518 Constance St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4518-Constance-St-New-Orleans-LA-70115/120622403_zpid/,west-riverside
"4229-31 Annunciation St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4229-31-Annunciation-St-New-Orleans-LA-70115/350370281_zpid/,west-riverside
"4937 Tchoupitoulas St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4937-Tchoupitoulas-St-New-Orleans-LA-70115/84474967_zpid/,west-riverside
"4716 Annunciation St Apt 3d, New Orleans, LA 70115",https://www.zillow.com/homedetails/4716-Annunciation-St-APT-3D-New-Orleans-LA-70115/73834489_zpid/,west-riverside
"722 Cadiz St, New Orleans, LA 70115",https://www.zillow.com/homedetails/722-Cadiz-St-New-Orleans-LA-70115/73832324_zpid/,west-riverside
"6031 Annunciation St, New Orleans, LA 70118",https://www.zillow.com/homedetails/6031-Annunciation-St-New-Orleans-LA-70118/73838085_zpid/,west-riverside
"5530 Laurel St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5530-Laurel-St-New-Orleans-LA-70115/73834330_zpid/,west-riverside
"612 State St, New Orleans, LA 70118",https://www.zillow.com/homedetails/612-State-St-New-Orleans-LA-70118/84478453_zpid/,west-riverside
"4904 S Robertson St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4904-S-Robertson-St-New-Orleans-LA-70115/84476690_zpid/,freret
"5315 La Salle St, New Orleans, LA 70115",https://www.zillow.com/homedetails/5315-La-Salle-St-New-Orleans-LA-70115/149073361_zpid/,freret
"2326 Robert St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2326-Robert-St-New-Orleans-LA-70115/73837120_zpid/,freret
"2712 Soniat St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2712-Soniat-St-New-Orleans-LA-70115/149074573_zpid/,freret
"2421 Soniat St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2421-Soniat-St-New-Orleans-LA-70115/73842239_zpid/,freret
"2625 Robert St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2625-Robert-St-New-Orleans-LA-70115/149074347_zpid/,freret
"4634 Willow St, New Orleans, LA 70115",https://www.zillow.com/homedetails/4634-Willow-St-New-Orleans-LA-70115/73837501_zpid/,freret
"2808 Upperline St, New Orleans, LA 70115",https://www.zillow.com/homedetails/2808-Upperline-St-New-Orleans-LA-70115/73836396_zpid/,freret
"2410 Valence St #2410, New Orleans, LA 70115",https://www.zillow.com/homedetails/2410-Valence-St-2410-New-Orleans-LA-70115/2085394068_zpid/,freret
"1410 Jackson Ave, New Orleans, LA 70130",https://www.zillow.com/homedetails/1410-Jackson-Ave-New-Orleans-LA-70130/73821270_zpid/,garden-district
"1329 7th St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1329-7th-St-New-Orleans-LA-70115/73820852_zpid/,garden-district
"3211 Prytania St Apt 5, New Orleans, LA 70115",https://www.zillow.com/homedetails/3211-Prytania-St-APT-5-New-Orleans-LA-70115/149046249_zpid/,garden-district
"2300 Prytania St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2300-Prytania-St-New-Orleans-LA-70130/73826737_zpid/,garden-district
"2523 Prytania St, New Orleans, LA 70130",https://www.zillow.com/homedetails/2523-Prytania-St-New-Orleans-LA-70130/73821525_zpid/,garden-district
"3314 Camp St #3314, New Orleans, LA 70115",https://www.zillow.com/homedetails/3314-Camp-St-3314-New-Orleans-LA-70115/2053202124_zpid/,garden-district
"1225 Washington Ave, New Orleans, LA 70130",https://www.zillow.com/homedetails/1225-Washington-Ave-New-Orleans-LA-70130/73820806_zpid/,garden-district
"1524 Harmony St, New Orleans, LA 70115",https://www.zillow.com/homedetails/1524-Harmony-St-New-Orleans-LA-70115/73826880_zpid/,garden-district
"1122 Jackson Ave, New Orleans, LA 70130",https://www.zillow.com/homedetails/1122-Jackson-Ave-New-Orleans-LA-70130/73821156_zpid/,garden-district
"8319 Green St, New Orleans, LA 70118",https://www.zillow.com/homedetails/8319-Green-St-New-Orleans-LA-70118/73849415_zpid/,leonidas
"8941 Willow St, New Orleans, LA 70118",https://www.zillow.com/homedetails/8941-Willow-St-New-Orleans-LA-70118/73849099_zpid/,leonidas
"8329 Hickory St, New Orleans, LA 70118",https://www.zillow.com/homedetails/8329-Hickory-St-New-Orleans-LA-70118/73846052_zpid/,leonidas
"8218 Green St, New Orleans, LA 70118",https://www.zillow.com/homedetails/8218-Green-St-New-Orleans-LA-70118/73844689_zpid/,leonidas
"1220 Dublin St, New Orleans, LA 70118",https://www.zillow.com/homedetails/1220-Dublin-St-New-Orleans-LA-70118/2065916168_zpid/,leonidas
"1314 Monroe St, New Orleans, LA 70118",https://www.zillow.com/homedetails/1314-Monroe-St-New-Orleans-LA-70118/84480920_zpid/,leonidas
"1515 Dublin St, New Orleans, LA 70118",https://www.zillow.com/homedetails/1515-Dublin-St-New-Orleans-LA-70118/149084976_zpid/,leonidas
"8332 Nelson St, New Orleans, LA 70118",https://www.zillow.com/homedetails/8332-Nelson-St-New-Orleans-LA-70118/84481855_zpid/,leonidas
"2113 Leonidas St, New Orleans, LA 70118",https://www.zillow.com/homedetails/2113-Leonidas-St-New-Orleans-LA-70118/73845466_zpid/,leonidas
"212 S Tonti St, New Orleans, LA 70119",https://www.zillow.com/homedetails/212-S-Tonti-St-New-Orleans-LA-70119/148963094_zpid/,tulane-gravier
"324 N Roman St, New Orleans, LA 70112",https://www.zillow.com/homedetails/324-N-Roman-St-New-Orleans-LA-70112/317339369_zpid/,tulane-gravier
"2235 Iberville St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2235-Iberville-St-New-Orleans-LA-70119/2057774312_zpid/,tulane-gravier
"1908 Saint Louis St #1910, New Orleans, LA 70112",https://www.zillow.com/homedetails/1908-Saint-Louis-St-1910-New-Orleans-LA-70112/344757777_zpid/,tulane-gravier
"3008-10 N Conti St, New Orleans, LA 70119",https://www.zillow.com/homedetails/3008-10-N-Conti-St-New-Orleans-LA-70119/391798972_zpid/,tulane-gravier
"315 N Roman St, New Orleans, LA 70112",https://www.zillow.com/homedetails/315-N-Roman-St-New-Orleans-LA-70112/148962834_zpid/,tulane-gravier
"2636-38 Cleveland Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/2636-38-Cleveland-Ave-New-Orleans-LA-70119/2065985198_zpid/,tulane-gravier
"2209-11 Conti St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2209-11-Conti-St-New-Orleans-LA-70119/2065973110_zpid/,tulane-gravier
"2542 Bienville St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2542-Bienville-St-New-Orleans-LA-70119/148963196_zpid/,tulane-gravier
"2206 Saint Ann St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2206-Saint-Ann-St-New-Orleans-LA-70119/73778297_zpid/,treme-lafitte
"1571-1573 N Dorgenois St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1571-1573-N-Dorgenois-St-New-Orleans-LA-70119/400439787_zpid/,treme-lafitte
"1719-21 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1719-21-Governor-Nicholls-St-New-Orleans-LA-70116/2053347955_zpid/,treme-lafitte
"1923 Dumaine St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1923-Dumaine-St-New-Orleans-LA-70116/148970968_zpid/,treme-lafitte
"1713-15 N Dorgenois St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1713-15-N-Dorgenois-St-New-Orleans-LA-70119/2065978697_zpid/,treme-lafitte
"1723 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1723-Governor-Nicholls-St-New-Orleans-LA-70116/398828108_zpid/,treme-lafitte
"2218-20 Barracks St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2218-20-Barracks-St-New-Orleans-LA-70119/402597468_zpid/,treme-lafitte
"2514 Ursulines Ave, New Orleans, LA 70119",https://www.zillow.com/homedetails/2514-Ursulines-Ave-New-Orleans-LA-70119/252074984_zpid/,treme-lafitte
"1915 Governor Nicholls St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1915-Governor-Nicholls-St-New-Orleans-LA-70116/2065967362_zpid/,treme-lafitte
"1507 N Miro St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1507-N-Miro-St-New-Orleans-LA-70119/73782281_zpid/,seventh-ward
"1659 N Galvez St, New Orleans, LA 70119",https://www.zillow.com/homedetails/1659-N-Galvez-St-New-Orleans-LA-70119/73782168_zpid/,seventh-ward
"1476 Marais St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1476-Marais-St-New-Orleans-LA-70116/148977338_zpid/,seventh-ward
"2421-23 George Nick Connor Dr, New Orleans, LA 70119",https://www.zillow.com/homedetails/2421-23-George-Nick-Connor-Dr-New-Orleans-LA-70119/347226806_zpid/,seventh-ward
"1136 Saint Bernard Ave, New Orleans, LA 70116",https://www.zillow.com/homedetails/1136-Saint-Bernard-Ave-New-Orleans-LA-70116/148977255_zpid/,seventh-ward
"1917-19 N Derbigny St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1917-19-N-Derbigny-St-New-Orleans-LA-70116/2056116757_zpid/,seventh-ward
"2326-28 Lapeyrouse St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2326-28-Lapeyrouse-St-New-Orleans-LA-70119/351227140_zpid/,seventh-ward
"1338 Kerlerec St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1338-Kerlerec-St-New-Orleans-LA-70116/73780944_zpid/,seventh-ward
"2322 Allen St, New Orleans, LA 70119",https://www.zillow.com/homedetails/2322-Allen-St-New-Orleans-LA-70119/2125050577_zpid/,seventh-ward
"735 Port St, New Orleans, LA 70117",https://www.zillow.com/homedetails/735-Port-St-New-Orleans-LA-70117/73796355_zpid/,marigny
"930 Port St, New Orleans, LA 70117",https://www.zillow.com/homedetails/930-Port-St-New-Orleans-LA-70117/149018053_zpid/,marigny
"1801-03 Frenchmen St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1801-03-Frenchmen-St-New-Orleans-LA-70116/2065415325_zpid/,marigny
"2704 N Rampart St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2704-N-Rampart-St-New-Orleans-LA-70117/126374206_zpid/,marigny
"2017-19 Marigny St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2017-19-Marigny-St-New-Orleans-LA-70117/350862125_zpid/,marigny
"1429 Dauphine St, New Orleans, LA 70116",https://www.zillow.com/homedetails/1429-Dauphine-St-New-Orleans-LA-70116/2056111253_zpid/,marigny
"1416 Bourbon St Apt 1, New Orleans, LA 70116",https://www.zillow.com/homedetails/1416-Bourbon-St-APT-1-New-Orleans-LA-70116/148976746_zpid/,marigny
"938 Spain St, New Orleans, LA 70117",https://www.zillow.com/homedetails/938-Spain-St-New-Orleans-LA-70117/371149575_zpid/,marigny
"1427 Dauphine St #a, New Orleans, LA 70116",https://www.zillow.com/homedetails/1427-Dauphine-St-A-New-Orleans-LA-70116/110378428_zpid/,marigny
"2255 Urquhart St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2255-Urquhart-St-New-Orleans-LA-70117/73789843_zpid/,st-roch
"3520 Pauger St, New Orleans, LA 70119",https://www.zillow.com/homedetails/3520-Pauger-St-New-Orleans-LA-70119/73784165_zpid/,st-roch
"1526 Mandeville St, New Orleans, LA 70117",https://www.zillow.com/homedetails/1526-Mandeville-St-New-Orleans-LA-70117/73795860_zpid/,st-roch
"2313 N Johnson St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2313-N-Johnson-St-New-Orleans-LA-70117/148993248_zpid/,st-roch
"1701 Marigny St, New Orleans, LA 70117",https://www.zillow.com/homedetails/1701-Marigny-St-New-Orleans-LA-70117/73790567_zpid/,st-roch
"1409 Elysian Fields Ave, New Orleans, LA 70117",https://www.zillow.com/homedetails/1409-Elysian-Fields-Ave-New-Orleans-LA-70117/73790163_zpid/,st-roch
"2861 Law St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2861-Law-St-New-Orleans-LA-70117/73790720_zpid/,st-roch
"3705-07 N Galvez St, New Orleans, LA 70117",https://www.zillow.com/homedetails/3705-07-N-Galvez-St-New-Orleans-LA-70117/2065944008_zpid/,st-roch
"2245-2247 N Galvez St, New Orleans, LA 70117",https://www.zillow.com/homedetails/2245-2247-N-Galvez-St-New-Orleans-LA-70117/2057921924_zpid/,st-roch
"4025 Hamilton St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4025-Hamilton-St-New-Orleans-LA-70118/84483026_zpid/,dixon
"3939 Hamilton St, New Orleans, LA 70118",https://www.zillow.com/homedetails/3939-Hamilton-St-New-Orleans-LA-70118/73846543_zpid/,dixon
"4115 Monroe St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4115-Monroe-St-New-Orleans-LA-70118/73846604_zpid/,dixon
"4119 Hollygrove St, New Orleans, LA 70118",https://www.zillow.com/homedetails/4119-Hollygrove-St-New-Orleans-LA-70118/73849982_zpid/,dixon
"1 Garden Ln, New Orleans, LA 70124",https://www.zillow.com/homedetails/1-Garden-Ln-New-Orleans-LA-70124/149090809_zpid/,lakewood
"5637 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/5637-Bellaire-Dr-New-Orleans-LA-70124/73850533_zpid/,lakewood
"5667 Marcia Ave, New Orleans, LA 70124",https://www.zillow.com/homedetails/5667-Marcia-Ave-New-Orleans-LA-70124/73848959_zpid/,lakewood
"251 Bellaire Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/251-Bellaire-Dr-New-Orleans-LA-70124/73848992_zpid/,lakewood
"116 Oaktree Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/116-Oaktree-Dr-New-Orleans-LA-70124/247543765_zpid/,lakewood
"6501 Oakland Dr, New Orleans, LA 70118",https://www.zillow.com/homedetails/6501-Oakland-Dr-New-Orleans-LA-70118/73846597_zpid/,lakewood
"6561 Oakland Dr, New Orleans, LA 70118",https://www.zillow.com/homedetails/6561-Oakland-Dr-New-Orleans-LA-70118/73846253_zpid/,lakewood
"329 Country Club Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/329-Country-Club-Dr-New-Orleans-LA-70124/73848942_zpid/,lakewood
"422 Country Club Dr, New Orleans, LA 70124",https://www.zillow.com/homedetails/422-Country-Club-Dr-New-Orleans-LA-70124/73850562_zpid/,lakewood
"807-09 Hidalgo St, New Orleans, LA 70124",https://www.zillow.com/homedetails/807-09-Hidalgo-St-New-Orleans-LA-70124/2065963356_zpid/,navarre
"5481 Hawthorne Pl, New Orleans, LA 70124",https://www.zillow.com/homedetails/5481-Hawthorne-Pl-New-Orleans-LA-70124/73775340_zpid/,navarre
